ID;loan_amnt;term;int_rate;installment;emp_length;home_ownership;annual_inc;purpose;title;STATE;delinq_2yrs;revol_bal;revol_util;total_pymnt;loan_status
22905;4350; 36 months;12.98%;146.53;3 years;RENT;12000;other;Wedding;CT;0;680;0.453;5291.747511;0
22906;3500; 36 months;12.98%;117.9;3 years;RENT;44000;major_purchase;Automobile Purchase;NY;0;8348;0.898;3714.072374;0
22907;23000; 60 months;9.99%;310.14;9 years;MORTGAGE;48000;debt_consolidation;Debt Consolidation;MI;0;21123;0.399;16717.14773;0
22908;10000; 36 months;6.91%;214.31;2 years;MORTGAGE;62000;credit_card;dandginc;CA;1;6001;0.435;1963.21;1
22909;8000; 36 months;10.36%;259.5;4 years;MORTGAGE;38000;debt_consolidation;Debt Consolidation;CA;0;9031;0.499;9085;1
22910;3000; 36 months;17.80%;108.16;6 years;RENT;23004;other;Automobile Repair Loan;NH;0;1745;0.969;3893.964688;0
22911;16800; 60 months;10.36%;359.94;2 years;MORTGAGE;60500;debt_consolidation;Debt Consolidation;GA;0;2300;0.124;20004.56463;0
22913;25000; 60 months;20.77%;673.11;10+ years;MORTGAGE;89004;home_improvement;Home Improvement Loan;NM;0;35965; -   ;31102.37019;0
22916;7200; 60 months;17.06%;179.18;1 year;RENT;39342.48;debt_consolidation;Chanasty2011;CO;0;5389;0.855;10668.89999;0
22917;25000; 60 months;13.72%;400.04;5 years;RENT;108000;other;Personal Loan;MD;0;29238;0.46;1200.12;1
22918;9000; 36 months;10.36%;291.93;6 years;RENT;85000;debt_consolidation;Credit Card;NY;1;8926;0.487;10289.63144;0
22919;9600; 36 months;10.36%;311.4;7 years;MORTGAGE;45600;debt_consolidation;Debt Consolidation;AR;0;6071;0.482;11210.2996;0
22920;6000; 60 months;9.62%;126.37;7 years;MORTGAGE;65000;home_improvement;CJ ;NY;0;53384;0.192;7576.200002;0
22921;7275; 36 months;6.91%;224.34;10+ years;MORTGAGE;95000;credit_card;Consolidation;AR;0;16192;0.483;8075.987437;0
22922;3500; 36 months;8.88%;111.11;4 years;MORTGAGE;40000;car;Loan for Dad's Car;FL;0;4395;0.637;4000.277772;0
22923;10400; 36 months;6.91%;320.7;< 1 year;RENT;30456;debt_consolidation;Trying to save money.;DC;0;10603;0.736;11545.20605;0
22924;4000; 36 months;6.54%;122.67;2 years;RENT;45600;debt_consolidation;pay my bills;MA;0;2969;0.183;4373.371708;0
22925;7000; 36 months;10.36%;227.06;2 years;RENT;47000;;;;;;;;0
22927;11850; 36 months;6.54%;246.88;< 1 year;MORTGAGE;35000;debt_consolidation;Debt Consolidation loan;TX;0;9635;0.512;8887.651984;0
22929;8000; 36 months;6.91%;246.69;7 years;MORTGAGE;150000;debt_consolidation;Debt Consolidation Loan;WV;1;2708;0.025;8646.904186;0
22930;12000; 60 months;14.46%;282.09;10+ years;MORTGAGE;98200;moving;alex relocation;TX;0;9257;0.94;14103.30881;0
22931;4000; 60 months;12.61%;90.22;10+ years;MORTGAGE;73125;other;pay off;FL;0;34185;0.451;795.87;1
22932;11600; 36 months;6.91%;249.01;1 year;MORTGAGE;70000;debt_consolidation;Pay off cc debt;GA;0;19975;0.698;8727.957387;0
22933;4500; 36 months;9.62%;144.41;< 1 year;RENT;21000;debt_consolidation;Education/personal;PA;1;1007;0.063;4820.827314;0
22935;8000; 60 months;8.88%;165.61;10+ years;RENT;56000;debt_consolidation;Debt Consolidation;NY;0;7347;0.1;8802.698837;0
22937;8500; 60 months;10.36%;182.11;6 years;RENT;65000;credit_card;credit card refinance;NY;0;22409;0.711;10926.54001;0
22938;6000; 36 months;9.25%;191.5;7 years;RENT;55000;major_purchase;Auto purchase;CA;0;4146;0.151;6879.787327;0
22939;25000; 36 months;15.57%;873.63;10+ years;MORTGAGE;60000;debt_consolidation;time ;OH;0;17090;0.994;26115.41;1
22940;15600; 36 months;6.17%;308.05;9 years;MORTGAGE;44000;debt_consolidation;Debt Consoildation Loan;GA;0;37957;0.095;11090.19168;0
22941;17000; 60 months;9.99%;320.76;1 year;RENT;42000;debt_consolidation;Smart Loan;FL;0;11218;0.539;16908.69318;0
22942;4200; 36 months;9.62%;134.78;3 years;MORTGAGE;828000;debt_consolidation;SW.11.26.lowerapr;GA;0;28265;0.883;4851.999243;0
22945;1500; 36 months;10.36%;48.66;10+ years;RENT;27000;other;christmas project;UT;0;0; -   ;1739.098487;0
22947;6000; 60 months;12.61%;135.33;4 years;RENT;52000;wedding;The Perfect Engagement Ring;KS;0;7711;0.431;8119.265544;0
22949;5300; 36 months;5.42%;159.85;10+ years;MORTGAGE;40000;other;Joe23;FL;0;11907;0.262;5708.072274;0
22950;15000; 60 months;18.17%;382.29;< 1 year;MORTGAGE;38400;home_improvement;home improvement;TX;1;11997;0.736;8340.14;1
22952;20400; 60 months;9.62%;429.64;9 years;MORTGAGE;80000;home_improvement;Home Improvement Loan;PA;0;8637;0.102;23809.99325;0
22953;10000; 36 months;6.54%;306.68;10+ years;RENT;50000;debt_consolidation;Debt Consolidation Loan;PA;0;8121;0.331;11040.71089;0
22955;9600; 36 months;14.46%;330.26;5 years;RENT;63000;debt_consolidation;Debt Consolodation;GA;0;5400;0.524;11442.92958;0
22956;4000; 36 months;6.17%;122;7 years;MORTGAGE;45000;other;More land in Florida;FL;0;11907;0.342;4252.60554;0
22957;10000; 36 months;6.91%;308.36;6 years;MORTGAGE;90722;home_improvement;Personal Loan;PA;0;2111;0.422;10419.80768;0
22961;7200; 36 months;9.99%;232.29;3 years;RENT;125004;major_purchase;Loan1;CA;0;1728;0.36;8363.139323;0
22962;8000; 36 months;12.61%;268.06;10+ years;MORTGAGE;120000;small_business;refer update;CA;0;10045;0.555;9650.165857;0
22963;24000; 36 months;20.03%;892.3;6 years;RENT;115872;debt_consolidation;Consolidation;CA;0;17926;0.901;7163.24;1
22964;10000; 36 months;6.17%;200.54;< 1 year;OWN;30000;;;;;;;;0
22965;7500; 60 months;9.99%;159.32;9 years;MORTGAGE;60000;major_purchase;Bling;MO;1;5861;0.345;9530.109998;0
22966;3000; 36 months;10.36%;97.31;5 years;OWN;30000;;;;;;;;0
22967;25000; 60 months;12.98%;568.58;10+ years;MORTGAGE;151200;medical;Medical;TX;0;12796;0.429;34114.0373;0
22968;8000; 36 months;5.79%;242.62;10+ years;MORTGAGE;86004;other;Dakota Loan;WA;0;37396;0.451;8734.177765;0
22969;15250; 36 months;12.98%;513.69;n/a;OWN;36000;credit_card;Credit Card Consolidation;MI;0;19858;0.726;18495.3157;0
22970;3500; 36 months;5.42%;105.56;5 years;RENT;60000;small_business;Small Business Loan;CA;0;809;0.069;3800.487597;0
22971;10400; 36 months;9.99%;335.53;3 years;OWN;52000;credit_card;Card Refinance;PA;0;17687;0.931;12080.1488;0
22972;16800; 36 months;6.54%;330.44;10+ years;RENT;60000;debt_consolidation;livewire;MA;0;18719;0.407;11380.27422;0
22974;2000; 36 months;5.42%;60.32;10+ years;MORTGAGE;100000;small_business;Small Business Loan;CT;0;18148;0.792;2096.653904;0
22976;10000; 60 months;18.17%;254.86;8 years;MORTGAGE;84000;debt_consolidation;Ryan's Loan;TX;0;5816;0.783;15291.6;0
22977;13200; 36 months;6.17%;292.03;2 years;MORTGAGE;58000;debt_consolidation;car and gma;AL;0;16037;0.482;9765.217062;0
22978;7500; 36 months;6.17%;228.75;10+ years;MORTGAGE;65000;small_business;Small Business Loan;OH;0;3667;0.293;8235.003151;0
22980;5000; 60 months;12.98%;113.72;6 years;RENT;33000;debt_consolidation;Moving On;OK;0;3822;0.51;2829.25;1
22981;7500; 36 months;12.98%;252.64;4 years;OWN;32000;;;;;;;;0
22982;10000; 60 months;14.83%;237.01;5 years;MORTGAGE;50000;debt_consolidation;John's loan;TX;3;477;0.136;14119.19;0
22983;16800; 36 months;6.91%;518.05;4 years;MORTGAGE;120000;debt_consolidation;Considation;TX;0;20742;0.523;18632.36662;0
22985;5600; 36 months;9.25%;178.74;6 years;RENT;33600;debt_consolidation;Credit Card Freedom loan;FL;0;6235;0.583;6434.716354;0
22987;14800; 60 months;17.80%;374.22;4 years;MORTGAGE;81000;debt_consolidation;ALB Loan;VA;0;17304;0.756;21499.26625;0
22988;20000; 60 months;20.40%;534.34;10+ years;MORTGAGE;77004;debt_consolidation;Debt consolidation;AR;0;30009;0.936;30045.32911;0
22989;1200; 36 months;9.99%;38.72;3 years;RENT;55000;major_purchase;Gymnastic Fees;TX;0;1572;0.105;1393.969702;0
22990;1200; 36 months;8.88%;38.1;9 years;RENT;31500;other;my car;NY;1;3769;0.214;1371.535083;0
22991;18725; 36 months;6.54%;358.81;< 1 year;RENT;36500;debt_consolidation;Debtbuster!;NY;0;18734;0.32;9329.06;1
22992;5000; 36 months;17.43%;179.34;6 years;RENT;36000;debt_consolidation;Debt Consolidation Loan;CA;0;10293;0.999;777.88;1
22994;24000; 36 months;18.54%;874.18;7 years;RENT;110000;debt_consolidation;CC Debt Consolidation;CA;0;17009;0.336;28930.54862;0
22995;12000; 60 months;14.83%;284.41;3 years;RENT;70000;debt_consolidation;Debt Consolidation;TX;1;10690;0.402;15712.0222;0
22997;7050; 36 months;12.23%;234.94;2 years;RENT;25200;credit_card;cc refinance loan;MO;0;8858;0.82;8458.562679;0
22998;6000; 36 months;13.72%;204.26;3 years;RENT;41496;major_purchase;Radu C;GA;0;4921;0.518;5923.54;1
22999;10000; 60 months;9.25%;208.8;< 1 year;RENT;50400;small_business;Medical;NY;0;5731;0.195;3253.49;1
23000;15000; 36 months;6.91%;289.09;5 years;RENT;75000;debt_consolidation;Consolidation Loan;NY;1;24973;0.835;10407.29096;0
23001;18000; 60 months;10.36%;385.65;5 years;RENT;55000;debt_consolidation;Rejuvenation;NY;0;14029;0.38;22384.60563;0
23002;5000; 36 months;6.17%;152.5;2 years;MORTGAGE;33000;debt_consolidation;Debt relief;KS;0;6869;0.395;5490.139609;0
23003;8000; 36 months;6.17%;244;8 years;OWN;75000;home_improvement;Home Improvements;MD;0;0; -   ;8820.170307;0
23005;25000; 36 months;9.99%;806.57;3 years;MORTGAGE;150000;home_improvement;Duma;FL;0;37948; -   ;29039.72199;0
23006;4600; 36 months;9.62%;147.61;10+ years;RENT;150000;small_business;Small Business Loan;CA;0;13353;0.674;5282.040336;0
23007;5000; 36 months;5.42%;150.8;8 years;RENT;42000;medical;Medical Loan;WA;0;2856;0.081;5429.221373;0
23008;20500; 36 months;6.54%;394.85;2 years;MORTGAGE;74000;house;Personal Loan;NY;0;2756;0.154;14170.50879;0
23009;5000; 36 months;5.42%;150.8;< 1 year;OWN;40000;;;;;;;;0
23011;10000; 36 months;5.79%;204.71;n/a;OWN;71000;credit_card;Credit Card Loan;CO;0;8928;0.337;7369.498012;0
23012;15800; 60 months;15.95%;383.81;< 1 year;RENT;31200;wedding;debt consolidation & wedding expenses;NC;0;8210;0.52;22759.53427;0
23013;2000; 36 months;9.62%;64.18;n/a;MORTGAGE;53500;debt_consolidation;Help Alex;TX;0;42096;0.76;2154.619171;0
23014;3600; 36 months;9.25%;114.9;4 years;RENT;53000;credit_card;CC Refi;MA;0;3356;0.123;4115.499263;0
23016;6000; 60 months;18.54%;154.13;< 1 year;OWN;19200;debt_consolidation;"taking the ""if"" out of winter";NY;0;11995;0.55;5457.29;1
23017;4050; 36 months;6.91%;124.89;4 years;RENT;14400;credit_card;No More Credit Cards;PA;0;3748;0.39;4495.952711;0
23019;4000; 60 months;15.20%;95.59;9 years;RENT;102000;;;;;;;;0
23020;12500; 60 months;9.99%;265.53;1 year;RENT;44000;debt_consolidation;Duke;KS;0;57;0.002;14803.66918;0
23021;18000; 60 months;9.62%;265.89;7 years;MORTGAGE;120000;car;CHALLENGER;FL;0;13883;0.228;15934.05999;0
23023;15000; 60 months;6.54%;180.19;3 years;MORTGAGE;75000;small_business;Lending Club Loan;GA;0;29546;0.673;10810.76217;0
23024;7500; 36 months;6.54%;230.01;< 1 year;MORTGAGE;103500;major_purchase;Diamond Ring;AZ;0;2811;0.493;8279.204297;0
23025;12000; 60 months;9.99%;254.91;2 years;MORTGAGE;57600;;;;;;;;0
23026;25000; 60 months;13.72%;405.24;1 year;OWN;145000;debt_consolidation;Debt Consolidation ;GA;0;42581;0.448;24314.10996;0
23027;1800; 36 months;6.54%;55.21;1 year;OWN;36000;medical;Medical Loan;NV;0;2609;0.246;1981.391265;0
23028;9900; 36 months;6.54%;303.61;7 years;OWN;39600;;;;;;;;0
23029;20000; 36 months;6.54%;402.51;4 years;MORTGAGE;95000;small_business;Buying a Parking garage;NY;0;3640;0.074;14212.30106;0
23030;4800; 36 months;10.36%;155.7;4 years;RENT;66560;debt_consolidation;Lending Club 2010;AZ;0;8666;0.76;5622.090049;0
23031;5000; 36 months;13.35%;169.32;< 1 year;OWN;24000;medical;surgery;TX;0;2312;0.68;6068.123507;0
23034;10000; 60 months;9.99%;212.43;3 years;RENT;40000;credit_card;Cleaning out the Credit Cards;MD;0;11115;0.37;12712.61;0
23035;14400; 36 months;12.98%;485.06;< 1 year;RENT;73500;debt_consolidation;lendingLoanDebtCon;IL;0;15910;0.652;17463.28195;0
23036;3500; 36 months;10.36%;113.53;5 years;MORTGAGE;330000;other;fix up;IL;0;12524;0.889;3855.403588;0
23038;6250; 60 months;13.72%;144.53;n/a;RENT;28000;debt_consolidation;sarah;FL;0;8063;0.949;2530.24;1
23039;20000; 36 months;13.72%;680.84;10+ years;MORTGAGE;79000;debt_consolidation;Get Out of Debt;VA;0;7852;0.31;22838.5867;0
23041;6000; 36 months;6.17%;183;5 years;MORTGAGE;50000;debt_consolidation;Loan Steve;NH;0;9210;0.488;6578.709197;0
23043;8000; 36 months;12.98%;269.48;10+ years;RENT;60228;debt_consolidation;Debt loan;IL;0;11447;0.806;9658.578609;0
23044;18000; 60 months;10.36%;385.65;3 years;MORTGAGE;151000;debt_consolidation;Debt Consolidation Loan;WA;0;33825;0.461;21633.82587;0
23045;2000; 36 months;10.36%;64.88;6 years;MORTGAGE;60000;other;Other Loan;PA;0;5626;0.893;2335.575772;0
23046;10000; 60 months;9.99%;212.43;5 years;RENT;40000;debt_consolidation;Consolidate;IL;0;5076;0.355;12427.92764;0
23047;20000; 36 months;16.32%;706.31;< 1 year;RENT;120000;debt_consolidation;Debt Consolidation;CA;0;4100;0.759;25428.13974;0
23048;3000; 36 months;10.36%;97.31;2 years;RENT;18000;major_purchase;Bike;MI;0;1125;0.262;3337.353358;0
23049;10000; 36 months;10.36%;324.37;1 year;MORTGAGE;85000;credit_card;CC loan;MD;2;8174;0.342;11677.54138;0
23050;4750; 36 months;14.46%;163.41;1 year;MORTGAGE;29952;debt_consolidation;Debt Consolidation Loan;KS;0;8436;0.659;1797.51;1
23051;19000; 36 months;8.88%;603.14;1 year;RENT;70000;debt_consolidation;Credit Card Debt;VA;0;8583;0.833;21713.19926;0
23052;5000; 36 months;12.23%;166.63;5 years;MORTGAGE;128000;medical;Medical Expenses;PA;0;94382;0.955;999.78;1
23053;25000; 60 months;17.06%;622.13;1 year;RENT;70000;small_business;Small Business Loan;NC;0;24523;0.734;14731.49;1
23055;9500; 36 months;6.91%;292.95;10+ years;MORTGAGE;39000;debt_consolidation;Loan Consolidation;FL;0;723;0.314;10138.17698;0
23057;18000; 36 months;5.79%;388.19;5 years;MORTGAGE;80000;;;;;;;;0
23058;15500; 36 months;9.25%;494.71;2 years;MORTGAGE;168000;home_improvement;Kitch Remodel;NC;0;2363;0.071;17370.95108;0
23059;1750; 36 months;6.54%;53.67;2 years;RENT;96000;credit_card;Credit Card Loan;TX;2;0; -   ;1768.89064;0
23060;3600; 36 months;9.25%;114.9;2 years;RENT;20000;wedding;Start;WI;0;2290;0.498;3978.674895;0
23061;2500; 36 months;9.62%;80.23;1 year;RENT;19968;debt_consolidation;Personal Loan;TX;0;1523;0.381;112.5;1
23062;10550; 60 months;14.46%;248.01;8 years;RENT;48000;major_purchase;My Loan;MA;0;19647;0.774;10692.51073;0
23063;18000; 60 months;15.20%;430.12;9 years;MORTGAGE;76300;debt_consolidation;Cc  loan;CA;0;2078;0.192;25806.68002;0
23064;6000; 36 months;10.36%;194.62;5 years;MORTGAGE;65000;credit_card;Credit Cards;KS;1;18723;0.471;6862.278175;0
23065;14000; 60 months;15.20%;334.54;2 years;RENT;24000;small_business;investment gauranty;WA;0;5864;0.416;3590.6;1
23066;2500; 36 months;9.62%;80.23;10+ years;RENT;79800;moving;December move;FL;0;18914;0.711;2920.036499;0
23067;8500; 36 months;8.88%;269.83;2 years;RENT;43000;debt_consolidation;Student Loan Consolidation;GA;0;10392;0.385;8935.218018;0
23069;1000; 36 months;6.91%;30.84;< 1 year;RENT;30000;debt_consolidation;matt debt consolidation;SC;0;4963;0.417;1110.143978;0
23070;15000; 60 months;17.43%;376.27;3 years;MORTGAGE;122500;;;;;;;;0
23073;16000; 36 months;6.54%;331.98;< 1 year;RENT;130000;debt_consolidation;Consolidation;CA;0;14443;0.309;11288.22835;0
23074;9000; 36 months;6.17%;196.72;< 1 year;RENT;50004;major_purchase;Nick;IL;0;7091;0.287;7082.497093;0
23078;6250; 36 months;14.83%;216.14;9 years;MORTGAGE;93500;car;71 Lemans;IL;0;10338;0.551;7314.548291;0
23079;1500; 36 months;6.91%;46.26;2 years;RENT;16200;debt_consolidation;Debt consolidation loan;MI;0;179;0.138;1611.574565;0
23080;24000; 36 months;6.17%;458.25;9 years;MORTGAGE;105000;house;Investment Property Loan;GA;0;13047;0.157;16497.73982;0
23081;7500; 60 months;13.35%;172;1 year;RENT;62000;debt_consolidation;Pay off high intrest ;MA;0;5734;0.399;3956;1
23082;3000; 36 months;6.91%;92.51;< 1 year;RENT;50000;major_purchase;Ducati;TX;0;1687;0.084;3330.339625;0
23083;10000; 36 months;6.17%;305;3 years;MORTGAGE;80000;credit_card;REFI loan;PA;0;11909;0.525;10924.44105;0
23084;15000; 36 months;9.25%;478.75;3 years;MORTGAGE;61104;home_improvement;Lending Club Loan;SC;0;15;0.001;15116.56;0
23085;6250; 36 months;6.91%;192.73;10+ years;RENT;26000;debt_consolidation;Debt Consolidation;VA;0;7236;0.433;6825.054208;0
23086;7500; 36 months;5.79%;227.46;5 years;MORTGAGE;83000;;;;;;;;0
23088;25000; 36 months;12.98%;842.11;10+ years;MORTGAGE;149981;home_improvement;JP Loan for House;CT;0;125349;0.976;30317.17242;0
23089;12000; 36 months;12.23%;399.9;5 years;MORTGAGE;54000;debt_consolidation;Credit Cards;DE;0;15010;0.829;14397.79942;0
23090;4800; 36 months;10.36%;155.7;1 year;MORTGAGE;120000;vacation;Christmas airfare 1 week before payday;VA;0;19041;0.79;5137.304723;0
23091;7800; 36 months;8.88%;247.61;6 years;RENT;40320;debt_consolidation;Debt;CA;0;5542;0.495;8930.321786;0
23093;6000; 60 months;9.25%;125.28;10+ years;OWN;69996;debt_consolidation;wedding bill;NY;0;17973;0.308;6136.951245;0
23094;11500; 36 months;9.99%;371.02;1 year;MORTGAGE;63000;debt_consolidation;Debt Consolidation for Professional;MI;0;11601;0.487;13124.82282;0
23095;4700; 60 months;15.95%;114.18;3 years;RENT;30000;car;Subaru RS;PA;0;704;0.469;6076.414785;0
23096;3800; 36 months;8.88%;120.63;3 years;RENT;11000;major_purchase;C5 CORVETTE!;SC;0;1761;0.1;4343.138864;0
23097;14400; 60 months;18.17%;367;10+ years;RENT;45000;debt_consolidation;lower payments;CA;0;4286;0.997;21406.56646;0
23099;5000; 36 months;12.23%;166.63;2 years;RENT;40000;small_business;Inventory for Ebay Gold Store;MA;0;13015;0.472;2197.66;1
23100;2000; 36 months;6.91%;61.68;6 years;MORTGAGE;80000;;;;;;;;0
23101;4800; 36 months;12.23%;159.96;< 1 year;RENT;107473;medical;Dental Work Loan;CA;0;8253;0.897;5672.557913;0
23102;16000; 36 months;12.98%;538.95;3 years;MORTGAGE;43200;debt_consolidation;consolidation loan;CA;0;26357;0.393;19244.77592;0
23104;13400; 60 months;10.36%;287.09;10+ years;MORTGAGE;55000;debt_consolidation;Credit Card Payoff;OH;0;32751;0.478;13630.03125;0
23105;2800; 36 months;13.35%;94.82;3 years;RENT;42120;moving;The big move;CA;2;3266;0.68;2156.35;1
23107;5000; 36 months;9.62%;160.45;< 1 year;RENT;19200;debt_consolidation;Debt Consolidation;NY;0;5349;0.764;5776.128347;0
23108;25000; 60 months;16.69%;617.16;6 years;MORTGAGE;104000;debt_consolidation;CCLOAN;TX;0;23650;0.753;29821.22353;0
23109;20000; 36 months;6.54%;391.01;< 1 year;RENT;49400;credit_card;CitiCard Pay Off;TX;0;31333;0.49;13140.46672;0
23110;24000; 60 months;9.62%;505.46;9 years;RENT;92341;debt_consolidation;loan consolodation;DC;0;1502;0.406;27365.75609;0
23111;14000; 60 months;18.17%;356.81;3 years;MORTGAGE;50000;debt_consolidation;Debbie;NY;0;9572;0.704;19753.67729;0
23113;6000; 36 months;6.91%;185.02;2 years;MORTGAGE;144000;debt_consolidation;Nov-10;NC;0;17760;0.78;6223.886463;0
23114;6000; 36 months;9.62%;192.54;< 1 year;RENT;35000;credit_card;Lending Club vs.Credit Card Balances;GA;0;6819;0.793;6931.390042;0
23115;3000; 36 months;17.44%;107.61;8 years;RENT;95424;other;Personal;MD;1;12578;0.998;3443.725752;0
23116;10000; 36 months;5.42%;301.6;2 years;RENT;65000;major_purchase;Engagement Ring;NJ;0;5445;0.146;10858.07036;0
23119;14650; 36 months;12.61%;490.87;< 1 year;RENT;60000;debt_consolidation;Debt Consolidation Loan;CA;1;11977;0.535;17545.54779;0
23120;12000; 60 months;12.98%;272.92;10+ years;RENT;110000;debt_consolidation;debts;NY;0;18625;0.462;16374.69997;0
23121;5000; 60 months;15.20%;119.48;5 years;MORTGAGE;40000;wedding;Wedding Loan;CA;1;1677;0.164;6137.208927;0
23122;7000; 36 months;6.54%;214.68;4 years;MORTGAGE;37500;debt_consolidation;Debt Consolidation Loan;NV;0;4219;0.659;7721.791687;0
23123;15000; 60 months;14.46%;352.62;9 years;RENT;109000;debt_consolidation;Loan 2;CA;0;13844;0.74;21050.48003;0
23124;7000; 36 months;9.62%;224.63;6 years;RENT;13000;debt_consolidation;loan;CA;0;2844;0.632;8086.636668;0
23125;10000; 36 months;12.61%;335.07;9 years;OWN;40800;moving;moving loan;NJ;1;592;0.846;12062.62577;0
23126;10000; 36 months;6.17%;305;4 years;RENT;75000;debt_consolidation;Mike's Consolidation Loan;NY;0;13412;0.639;10198.0545;0
23127;25000; 36 months;9.25%;797.91;10+ years;MORTGAGE;75000;debt_consolidation;Monthly Save;NC;0;9694;0.306;28711.62529;0
23128;18000; 60 months;12.98%;409.38;< 1 year;MORTGAGE;54000;wedding;My Loan;VA;0;0; -   ;18872.46575;0
23129;5000; 60 months;13.72%;115.62;9 years;MORTGAGE;99000;renewable_energy;Xmas Club;CT;0;4713;0.524;5169.504757;0
23131;20000; 60 months;10.36%;428.5;< 1 year;RENT;92160;renewable_energy;Green loan;CA;0;6211;0.401;25709.39478;0
23135;16800; 36 months;6.91%;324.55;3 years;MORTGAGE;121000;credit_card;B o A and Citi refi;OH;0;53587;0.572;11683.86408;0
23137;8400; 60 months;14.83%;199.09;5 years;MORTGAGE;60000;credit_card;Chase Payoff Loan;OH;0;12451;0.571;11945.1021;0
23139;12000; 60 months;14.83%;284.41;6 years;MORTGAGE;125000;wedding;Ring;TX;0;19359;0.936;15348.86505;0
